,program,nfrags,fraglen,qual_shift,alpha,predicted_phred,predicted_error,n_matches,n_mismatches,n_total,p_mismatch,p_mismatch_lower,p_mismatch_upper,observed_phred,observed_phred_lower,observed_phred_upper
0,bbmerge,100000000,120,0,0.01,0,1.0,0,2313645,2313645,1.0,0.99999770997223,1.0,0.0,0.0,9.945475626739034e-06
1,bbmerge,100000000,120,0,0.01,1,0.7943282347242815,487141,391844,878985,0.4457914526413989,0.4444255635497386,0.4471579287677392,3.508682626980011,3.495390641635078,3.522009682071282
2,bbmerge,100000000,120,0,0.01,2,0.6309573444801932,317451,201242,518693,0.3879790164895227,0.38623628037892943,0.3897238087191499,4.11191762213117,4.092430617990472,4.131469340047732
3,bbmerge,100000000,120,0,0.01,3,0.5011872336272722,228870,114954,343824,0.3343396621527293,0.3322681333270546,0.33641577905294684,4.758121007261849,4.73123642496857,4.785113083867886
4,bbmerge,100000000,120,0,0.01,4,0.3981071705534972,313816,124341,438157,0.28378184075571083,0.2820287020061978,0.2855396782315771,5.470153985611129,5.4433353421428325,5.497066913664432
5,bbmerge,100000000,120,0,0.01,5,0.31622776601683794,249288,78039,327327,0.2384129631836054,0.23649679853226924,0.240336738794525,6.226701344768941,6.191798362033167,6.261747339501875
6,bbmerge,100000000,120,0,0.01,6,0.251188643150958,82722,20874,103596,0.2014942661878837,0.19829313618309452,0.20472286468042167,6.957373078275499,6.8883365000971875,7.026923184189925
7,bbmerge,100000000,120,0,0.01,7,0.19952623149688797,191749,37980,229729,0.1653252310330868,0.16333365120034982,0.16733069082825847,7.816608617204597,7.764243959477551,7.869243295008004
8,bbmerge,100000000,120,0,0.01,8,0.15848931924611134,100686,15902,116588,0.1363948262256836,0.1338163372169785,0.1390030520328267,8.652021031711202,8.56975664015951,8.734908616799096
9,bbmerge,100000000,120,0,0.01,9,0.12589254117941673,326413,41279,367692,0.1122651567072441,0.11092778958580851,0.1136125696945498,9.49755013086722,9.445736171550035,9.549596409391963
10,bbmerge,100000000,120,0,0.01,10,0.1,300170,29909,330079,0.09061164145553034,0.0893290466605986,0.09190605447572231,10.428160021564372,10.366558777457051,10.490073008735113
11,bbmerge,100000000,120,0,0.01,11,0.07943282347242814,400957,31588,432545,0.07302823983631761,0.07201277113137627,0.07405311394653169,11.365091668183167,11.30456674599065,11.42590476623755
12,bbmerge,100000000,120,0,0.01,12,0.06309573444801933,307637,19087,326724,0.0584193386466865,0.057367345760791943,0.05948421482292732,12.334433638931166,12.25598266621371,12.413352433388948
13,bbmerge,100000000,120,0,0.01,13,0.05011872336272722,599996,29947,629943,0.047539221802607536,0.04685126409226392,0.04823402334022653,13.229479317706394,13.166465108008442,13.29278686934396
14,bbmerge,100000000,120,0,0.01,14,0.039810717055349734,335620,13005,348625,0.03730369307995697,0.03648185814008931,0.03813818435505634,14.282481707422148,14.186399862598476,14.379230497450475
